episode,avg_reward
10,-0.5
20,-0.275
30,-0.08333333333333333
40,-0.05
50,-0.08000000000000002
60,-0.09999999999999999
70,-0.15714285714285714
80,-0.18749999999999997
90,-0.20555555555555555
100,-0.15499999999999997
110,-0.1409090909090909
120,-0.13749999999999996
130,-0.14615384615384613
140,-0.125
150,-0.16333333333333333
160,-0.146875
170,-0.13529411764705884
180,-0.1361111111111111
190,-0.10263157894736842
200,-0.0925
210,-0.09285714285714286
220,-0.07500000000000002
230,-0.0847826086956522
240,-0.08333333333333336
250,-0.07400000000000002
260,-0.05961538461538464
270,-0.053703703703703726
280,-0.05714285714285717
290,-0.07241379310344831
300,-0.06833333333333336
310,-0.04677419354838712
320,-0.051562500000000025
330,-0.05303030303030306
340,-0.048529411764705904
350,-0.06428571428571431
360,-0.054166666666666675
370,-0.06621621621621622
380,-0.06447368421052634
390,-0.07051282051282053
400,-0.08375000000000002
410,-0.09634146341463418
420,-0.0892857142857143
430,-0.08139534883720931
440,-0.08295454545454546
450,-0.08333333333333334
460,-0.08043478260869567
470,-0.06595744680851065
480,-0.059375000000000004
490,-0.0653061224489796
500,-0.072
510,-0.07450980392156861
520,-0.07307692307692307
530,-0.0622641509433962
540,-0.06759259259259255
550,-0.06636363636363632
560,-0.07589285714285708
570,-0.06754385964912275
580,-0.06637931034482754
590,-0.061864406779660965
600,-0.06416666666666662
610,-0.06803278688524587
620,-0.07016129032258063
630,-0.07142857142857141
640,-0.06484375
650,-0.06384615384615386
660,-0.0666666666666667
670,-0.06417910447761198
680,-0.07205882352941179
690,-0.07391304347826089
700,-0.07428571428571427
710,-0.08169014084507041
720,-0.08194444444444444
730,-0.0856164383561644
740,-0.08108108108108109
750,-0.07733333333333334
760,-0.07368421052631578
770,-0.07792207792207793
780,-0.08141025641025641
790,-0.08037974683544302
800,-0.07124999999999997
810,-0.07654320987654317
820,-0.07865853658536581
830,-0.07530120481927707
840,-0.07678571428571426
850,-0.07647058823529408
860,-0.06802325581395344
870,-0.0741379310344827
880,-0.07272727272727267
890,-0.0769662921348314
900,-0.0755555555555555
910,-0.07802197802197797
920,-0.07608695652173908
930,-0.07419354838709674
940,-0.07765957446808508
950,-0.07473684210526312
960,-0.07135416666666664
970,-0.07680412371134016
980,-0.07091836734693874
990,-0.06767676767676763
1000,-0.06099999999999996
