episode,avg_reward
10,-0.2
20,-0.15
30,-0.11666666666666664
40,-0.2874999999999999
50,-0.09999999999999998
60,-0.24999999999999992
70,-0.1999999999999999
80,-0.14374999999999993
90,-0.17222222222222214
100,-0.18499999999999991
110,-0.20454545454545447
120,-0.18749999999999994
130,-0.18846153846153837
140,-0.19642857142857137
150,-0.18666666666666662
160,-0.18749999999999992
170,-0.21176470588235285
180,-0.21111111111111103
190,-0.18684210526315784
200,-0.18249999999999997
210,-0.19761904761904758
220,-0.20681818181818182
230,-0.1934782608695652
240,-0.19375
250,-0.184
260,-0.18461538461538457
270,-0.15370370370370368
280,-0.14821428571428566
290,-0.15689655172413788
300,-0.1716666666666666
310,-0.16290322580645158
320,-0.17031249999999995
330,-0.15606060606060604
340,-0.14852941176470585
350,-0.1657142857142857
360,-0.15138888888888888
370,-0.1554054054054054
380,-0.1539473684210526
390,-0.1551282051282051
400,-0.14499999999999993
410,-0.13658536585365852
420,-0.14761904761904757
430,-0.14883720930232552
440,-0.15454545454545449
450,-0.14222222222222217
460,-0.14782608695652172
470,-0.1468085106382979
480,-0.14479166666666668
490,-0.14795918367346939
500,-0.155
510,-0.16764705882352943
520,-0.16057692307692306
530,-0.15754716981132072
540,-0.15648148148148144
550,-0.1645454545454545
560,-0.16607142857142856
570,-0.16578947368421051
580,-0.17672413793103448
590,-0.17966101694915254
600,-0.16916666666666666
610,-0.16475409836065572
620,-0.16854838709677417
630,-0.16587301587301584
640,-0.17265624999999998
650,-0.17000000000000004
660,-0.17045454545454547
670,-0.1723880597014926
680,-0.16470588235294126
690,-0.16376811594202903
700,-0.16142857142857148
710,-0.15915492957746485
720,-0.15277777777777785
730,-0.15205479452054801
740,-0.15540540540540543
750,-0.16133333333333336
760,-0.15789473684210528
770,-0.1525974025974026
780,-0.15256410256410258
790,-0.1487341772151899
800,-0.15562500000000004
810,-0.1487654320987655
820,-0.14817073170731712
830,-0.15361445783132538
840,-0.15714285714285722
850,-0.1529411764705883
860,-0.14883720930232566
870,-0.15172413793103456
880,-0.15113636363636374
890,-0.15280898876404506
900,-0.15222222222222234
910,-0.15769230769230783
920,-0.1581521739130436
930,-0.15860215053763457
940,-0.1585106382978725
950,-0.16210526315789492
960,-0.16666666666666682
970,-0.16443298969072181
980,-0.16632653061224506
990,-0.16868686868686883
1000,-0.17100000000000012
